File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
a329c09c-7e12-497d-ab34-927c14e565ec	e4f35921-2d29-421a-91e4-5e06c7f851ec.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A2A2	TCGA-EE-A2A2-06A	Metastatic
5f5b8e82-817e-4a16-b606-97300ec9d77b	ac3c8bbc-d5c0-4ad6-8f08-ab79e9b1a94e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A1Q7	TCGA-D3-A1Q7-06A	Metastatic
59024a4a-d5b5-4b1d-bde3-102704f24164	3d2546c7-6828-4030-9737-eb5e6bc7b7ff.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-YD-A9TB	TCGA-YD-A9TB-06A	Metastatic
ef8ad6a4-47e2-4444-a1cd-f86a566545ae	5fc1e8ec-d644-4193-82ec-e447320104b4.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A2J9	TCGA-D3-A2J9-06A	Metastatic
89af4cb8-16d8-428c-aa1c-582e38747659	d1463bd7-8432-4e7d-b92b-eb8fc1f72be1.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A2MI	TCGA-EE-A2MI-06A	Metastatic
14f66658-6460-4780-9791-4694f962d936	677291bf-6149-4c97-b958-dd2b0219bfe5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-ER-A19L	TCGA-ER-A19L-06A	Metastatic
0b635b52-f413-4e45-8a3e-c25f9d02308f	aaffafa9-2aa2-45da-b8ca-78c0f2b52303.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-ER-A19E	TCGA-ER-A19E-06A	Metastatic
9c14a1b9-73e8-43a6-9be1-ade0971918ad	f31c68cc-7ef2-4f72-9102-12dd0b73c1e9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EB-A1NK	TCGA-EB-A1NK-01A	Primary Tumor
15910087-755b-457d-a94c-a4c3d86472bd	22632bc1-36bc-4ee8-b05f-87d0e33c2166.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A8GJ	TCGA-D3-A8GJ-06A	Metastatic
a837fb69-8a8b-4cd6-8717-92c2f8bf6922	b2e24e75-0895-4fab-8367-af1dc71e4a5e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-FS-A1ZM	TCGA-FS-A1ZM-06A	Metastatic
6a10c5e6-a289-4b83-b8f6-501b96db55fb	26657b95-de92-4d40-a793-a9ef7ccaa352.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-BF-AAP6	TCGA-BF-AAP6-01A	Primary Tumor
d1dc3c50-3cde-4063-b212-2d993616476b	4b3d28dc-1f2f-4fae-bfc7-3cca1e439a9f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-GN-A9SD	TCGA-GN-A9SD-06A	Metastatic
33208787-e5ff-4eb5-a428-c34b8780353d	8d7f271a-2dab-4aca-83d5-12904d94cc5c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-ER-A197	TCGA-ER-A197-06A	Metastatic
c3e2e1bc-8f11-4828-9b7a-035a04519e26	b177f09d-0b04-43eb-8cbf-5c280be6223a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EB-A5VV	TCGA-EB-A5VV-06A	Metastatic
39251523-dce3-49f4-8fd5-17250157d7cd	36b0ea41-e163-4c12-bdb3-306f481142a9.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-GN-A4U9	TCGA-GN-A4U9-06A	Metastatic
4f3bc2c3-ebd8-424b-a736-ed9e025a82dc	f80a155e-b286-4030-875d-9254c9c83cd8.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A20C	TCGA-EE-A20C-06A	Metastatic
3842278e-4fe8-4a29-9eb1-3bb5d2c6faec	12ed3585-6316-4cb5-8c83-5c99233b82a4.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A3MV	TCGA-D3-A3MV-06A	Metastatic
41a3d180-4e45-4104-80e8-3925da024377	0d2ee969-027b-4a7e-be4d-c44aec59c23b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EB-A5KH	TCGA-EB-A5KH-06A	Metastatic
c34b7787-b984-49a6-b60c-d5ada7061f97	74ed0124-f00a-4066-88f4-786196e32ed0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A3C3	TCGA-D3-A3C3-06A	Metastatic
ab972574-a361-427c-ae96-d9f15f2662e7	08b7568c-c002-43ff-8f86-4be189aada9e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-FS-A4FD	TCGA-FS-A4FD-06A	Metastatic
53f19c8a-3003-4b0d-b3f5-07652555d078	5ada9151-0b86-471f-abe1-ead94f61ce05.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-ER-A19S	TCGA-ER-A19S-06A	Metastatic
6e954f24-e272-445a-9e7b-1449ef4b4fc5	338b949b-f16c-4569-84c2-e2c2d60f2a82.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-DA-A95Y	TCGA-DA-A95Y-06A	Metastatic
6435db6a-770c-4327-a977-b872667aea0c	f6027fd4-41ae-4b63-9ae4-e24d5dee62c5.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A3JI	TCGA-EE-A3JI-06A	Metastatic
0c801680-8171-4165-b0af-e8d7192be176	22877164-7508-486b-a82b-13a81111284e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-ER-A42K	TCGA-ER-A42K-06A	Metastatic
9c488510-a229-45e9-b708-0b666c257dbc	2b485559-2b76-4729-83c8-82b788a9c5f7.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A3J8	TCGA-EE-A3J8-06A	Metastatic
2bbd1a38-6786-4711-bf62-52947470396b	6ef5f827-0f6f-4fb1-bb78-171b60214603.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A2GJ	TCGA-EE-A2GJ-06A	Metastatic
0e1e905c-f20b-4c88-b7f8-3542436fd25b	03d7e445-0cb1-43a8-8e50-72a876633bc1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-GN-A263	TCGA-GN-A263-01A	Primary Tumor
7fd46e1f-e9ea-49e7-a896-1785f9f9cbba	4daeb7ad-987d-4759-9959-bf9d2410dff5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-Z2-AA3V	TCGA-Z2-AA3V-06A	Metastatic
ff093780-137f-41b4-8196-167fb51e7b07	ac6098f3-b03b-4fd2-a214-cab070b2ccbd.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A51K	TCGA-D3-A51K-06A	Metastatic
d3f613b6-69bc-4130-93ef-c975e43cfcf5	ed3f653d-bb2d-4e09-b627-e5d2f861ecb1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A2JG	TCGA-D3-A2JG-06A	Metastatic
f906d818-b0d3-41a7-90e5-1fb4a18148ac	ca83752c-6f18-495e-9662-8b5e2aff9e24.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A20B	TCGA-EE-A20B-06A	Metastatic
9fd1680c-6439-4ff7-822a-c682cc7229ee	ead83368-71ce-43e5-a048-166d4e9a6dbc.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A8GS	TCGA-D3-A8GS-06A	Metastatic
6dc6dd10-5d84-4078-85b9-e9be74a889be	f238acf0-63e6-467d-ad24-c51b4207b58a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-BF-AAP8	TCGA-BF-AAP8-01A	Primary Tumor
ade367df-26f0-4f6b-9354-42411247fb2d	a5b3d923-511f-4db8-989b-97e1ffe59b96.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-FR-A44A	TCGA-FR-A44A-06A	Metastatic
dcba245a-eb75-4f93-9cdc-e53e07f66745	cbd71b3b-9dc7-4276-bd9c-e24a039aa77c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-GF-A4EO	TCGA-GF-A4EO-06A	Metastatic
98975b65-7887-4594-b308-492571b7c3fc	7c2ce96b-9ada-43b5-a522-91e307379f79.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A29E	TCGA-EE-A29E-06A	Metastatic
aa4c427c-e58f-4493-8f0f-585f805f92a7	f89c1777-442a-4816-aabd-44df0970bdd8.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A2MC	TCGA-EE-A2MC-06A	Metastatic
1aa892c9-1e21-4a2c-b7d4-a38332159d62	02262d0f-84d4-4683-80a4-48c890313132.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-ER-A3ET	TCGA-ER-A3ET-06A	Metastatic
b7ccd03a-cb99-4918-bfca-8c7e95fa91e7	60775137-31fe-425b-aaac-ac5028400729.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A3MO	TCGA-D3-A3MO-06A	Metastatic
7b92b3cf-32c9-4351-be97-721ad5cbd58c	19ad10e2-bcfe-4b8a-ba4e-1b59f352050e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-ER-A19M	TCGA-ER-A19M-06A	Metastatic
7569ee90-6409-4b44-9923-0f8f94bf65e6	64326cee-0099-4b9c-859e-2fb6ce79a7ba.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A2GD	TCGA-EE-A2GD-06A	Metastatic
3b17a455-975c-41b3-84df-d283177ea5db	ae9aa4d6-f66e-496b-b20e-dc987df974ee.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EB-A42Y	TCGA-EB-A42Y-01A	Primary Tumor
f6946db3-efe1-4c54-804f-40b2ef38303d	e2189723-f7a8-4117-b9b1-e5b34eb47021.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A2MG	TCGA-EE-A2MG-06A	Metastatic
5dd89723-2514-48c3-885f-09bf491bf9f9	bf92fe23-899b-4dd6-96bb-182c53d7f18d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EB-A3Y6	TCGA-EB-A3Y6-01A	Primary Tumor
2fddd96d-707a-428d-a16f-ca363e7d14e7	34f55550-1a7b-4ef1-8115-a3636c13db6d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A2JN	TCGA-D3-A2JN-06A	Metastatic
600d29e7-007b-414a-8d05-4f227363e3ed	9d6e0aaf-5b49-4e0f-9fbc-1e9b932ce1c0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EB-A3XE	TCGA-EB-A3XE-01A	Primary Tumor
414efab2-1014-47df-a336-0348b3783818	bbe24b52-4f97-40cc-833f-21e5c08405b0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-ER-A19W	TCGA-ER-A19W-06A	Metastatic
069b7c02-dc78-4478-b093-e9235deff82b	1ad750c4-add7-42e7-936b-30d3d2cb1738.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-BF-A1PZ	TCGA-BF-A1PZ-01A	Primary Tumor
e390e592-c7c9-49c9-a6d4-acb0dfaced4f	b363d8f4-1878-4781-a619-245ada710327.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A29R	TCGA-EE-A29R-06A	Metastatic
ac8fc009-2274-448d-a930-5f1feeead763	c7c47a42-41ba-4f1a-862f-70184c016a7a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-GF-A2C7	TCGA-GF-A2C7-01A	Primary Tumor
27d8046d-0ff9-4580-ae47-441438469cd7	3301e3cd-1bad-4d45-ac6c-5f9f96b96926.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A8GD	TCGA-D3-A8GD-06A	Metastatic
482bfcb8-4da4-46ab-970a-adb22fd896ee	8e50bf0f-31ed-4d29-9928-7791d8a63041.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A8GR	TCGA-D3-A8GR-06A	Metastatic
c748a4e0-f77e-4185-88a8-0c051f45cd08	6bc67d0e-2e5f-4a37-9c43-d11c7fea7452.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-ER-A19B	TCGA-ER-A19B-06A	Metastatic
352b4170-4dfc-4c82-b5c5-bb910c97910e	7f6c362b-f4ec-468c-97d3-ba6f630aa52a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-W3-AA1V	TCGA-W3-AA1V-06B	Metastatic
7e402530-78cd-44eb-9f51-a599c3ee6907	9ea6fa36-f1a0-4610-a300-c11aa7ab39cf.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A3AB	TCGA-EE-A3AB-06A	Metastatic
2db48f97-abc7-40e7-b8dd-ce3603f259dd	ee64482e-d1fb-40b7-9169-d39b5449dccb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D9-A148	TCGA-D9-A148-06A	Metastatic
bd265953-71bc-46c4-ad72-6f987dc221c7	b32b38be-4f53-4aeb-a190-bfe2a048b9bb.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D9-A3Z4	TCGA-D9-A3Z4-01A	Primary Tumor
3064ab88-3149-4476-b651-04494afd6790	0ef4e36a-8e8a-4d7e-8c4c-e194804d326d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EB-A6R0	TCGA-EB-A6R0-01A	Primary Tumor
9d6167e3-98c3-4922-ba28-b48cc85cb97c	099b1e1c-403c-4750-b7b2-08c3c4fcf33d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-ER-A19P	TCGA-ER-A19P-06A	Metastatic
527f4f43-164d-4336-92e8-f8444ee08f71	02262d0f-84d4-4683-80a4-48c890313132.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-ER-A3ET	TCGA-ER-A3ET-06A	Metastatic
3ffdcf62-827a-4869-8701-18711fd95360	0934e651-4cea-4450-b95e-25ee99e276f4.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EB-A5SF	TCGA-EB-A5SF-01A	Primary Tumor
b71dfb5a-a174-48e4-8898-39b2a546a504	f8dd2f44-5b20-43fa-8686-aa4e2602c5ab.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EB-A51B	TCGA-EB-A51B-01A	Primary Tumor
fcfb69ca-b699-4b6e-b5ac-4a224c70f0b5	a5b3d923-511f-4db8-989b-97e1ffe59b96.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-FR-A44A	TCGA-FR-A44A-06A	Metastatic
0b900641-4aae-48ca-99a4-5b971a9da88e	92020ebe-72a5-4ccd-8c42-713a0dc51866.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A3CB	TCGA-D3-A3CB-06A	Metastatic
bbd96c4a-ad97-4b20-89a1-7a1af60e9c0c	e30f32a7-6efb-4f4d-8644-a54dc205ceba.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A2GK	TCGA-EE-A2GK-06A	Metastatic
21b1afb5-47a1-4ee7-aa9d-db19e1722bda	7457bcad-9dbc-43ec-bcdf-e076e955bb7d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A5GR	TCGA-D3-A5GR-06A	Metastatic
b315a404-5385-4cbd-94ae-d302415c4d68	5931cfde-d4dd-4538-a543-ad99ea6fd85f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-GN-A268	TCGA-GN-A268-06A	Metastatic
4f875dbf-f0a7-4585-b934-f393f4cc6854	444e9b82-d8c5-41b8-a51b-45d9717fbce0.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-ER-A19G	TCGA-ER-A19G-06A	Metastatic
3a9fd24b-dfa4-4415-9d33-a966bb685cbf	9c77be54-d58e-4dec-8894-acb71a12cac5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-DA-A1IA	TCGA-DA-A1IA-06A	Metastatic
66de3a71-f9a6-4288-bc55-c20e162b419b	72bf36b2-fa31-4a8f-a324-463518fd8e2d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A181	TCGA-EE-A181-06A	Metastatic
cea6c7be-b99d-4f1d-b379-8e71a1557ac2	b885ce94-9a32-49ce-ad45-79d87f28bd77.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EB-A5UM	TCGA-EB-A5UM-01A	Primary Tumor
926a0a64-1987-4660-b960-e8643b95d9b8	1c813362-798c-4749-b620-e7d6dbcd8892.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-ER-A2NE	TCGA-ER-A2NE-06A	Metastatic
0ab9395c-1c01-4b41-9e66-d45d0a51feb5	48c98162-a7ff-47ee-87cb-5c38ff3bbc92.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-WE-A8K5	TCGA-WE-A8K5-06A	Metastatic
5094c042-611c-4155-94d4-7414a5c25b30	14eddbc5-a74d-4169-90dc-d47087cb14fd.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-DA-A1IC	TCGA-DA-A1IC-06A	Metastatic
d2dde097-3fbe-473a-9a97-a2d01b30eec9	574070ab-f411-4c9b-befd-500a718a3585.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A51G	TCGA-D3-A51G-06A	Metastatic
49ba28c5-1149-45ce-ba09-05c12f3ac977	55b1a302-94fd-4067-a75b-825b69049eb1.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-BF-A1PV	TCGA-BF-A1PV-01A	Primary Tumor
a340bbd2-6cab-4418-a9b0-5757462ef1c6	8ab2317c-97ce-480d-9ab0-c51047031cde.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-FR-A728	TCGA-FR-A728-01A	Primary Tumor
3e5daf2a-a9ac-464f-bcb9-5c72cf1f9c15	d7aa7724-8435-4b08-b4b2-ea0eb86ea184.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-FS-A4FB	TCGA-FS-A4FB-06A	Metastatic
159427e4-64ea-4627-90a2-8c6f605475bc	e357daa4-9f0e-46b8-bc52-d3075ffbd577.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-BF-A1Q0	TCGA-BF-A1Q0-01A	Primary Tumor
a2a0d055-fc32-4b4c-94ed-14939068e3b7	6e9f82ab-9b49-4a04-8aa5-b32d4c558b24.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-FS-A4F8	TCGA-FS-A4F8-06A	Metastatic
c91d87a4-871e-41f4-af31-1a8ea6f4f537	61c6e540-f3f0-45e4-ac26-276677b7da74.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-FS-A1ZH	TCGA-FS-A1ZH-06A	Metastatic
3ad9c136-41e1-4d97-a47e-d1f97a4e3c37	fa750303-f573-498e-9678-9644ae5ebf86.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-FS-A1ZY	TCGA-FS-A1ZY-06A	Metastatic
46bda981-37dc-4d2c-921b-dd070425f874	34f55550-1a7b-4ef1-8115-a3636c13db6d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A2JN	TCGA-D3-A2JN-06A	Metastatic
a9165db8-cecc-42d0-add9-521559cc6b83	f89c1777-442a-4816-aabd-44df0970bdd8.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A2MC	TCGA-EE-A2MC-06A	Metastatic
26758960-e877-400f-bff8-cfb1fa8b9010	aaffafa9-2aa2-45da-b8ca-78c0f2b52303.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-ER-A19E	TCGA-ER-A19E-06A	Metastatic
1cdb82c3-ed3a-4e1e-ae65-0be3984b34a1	3cb1f903-64b3-4f84-9ed7-9e3fb8f4578c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-GN-A26D	TCGA-GN-A26D-06A	Metastatic
541ffc4b-e87e-45b3-9c3c-6bce74c78d19	60775137-31fe-425b-aaac-ac5028400729.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A3MO	TCGA-D3-A3MO-06A	Metastatic
93aed7b2-749e-4448-ac5e-afedc2fc0376	6ef5f827-0f6f-4fb1-bb78-171b60214603.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A2GJ	TCGA-EE-A2GJ-06A	Metastatic
fc9773ed-3c89-4bcb-8dec-c7686c875fd7	d0a29a96-04a1-4f10-b609-0964e87f01ad.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A3J4	TCGA-EE-A3J4-06A	Metastatic
6cd617cf-5288-427b-95a1-89a30c6e8060	e7d26f6d-9d69-4056-b96c-b0baa452fa5b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-FS-A1ZJ	TCGA-FS-A1ZJ-06A	Metastatic
ac041321-b68c-4970-850d-724fb314faad	7ea980bb-9a4f-4adf-bebd-9c7c56cc5651.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-XV-A9VZ	TCGA-XV-A9VZ-01A	Primary Tumor
735b8dc9-a7ac-4344-b247-60268d7feced	62a61e24-1e1f-4af5-8f29-c0bee5158ae0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A2MH	TCGA-EE-A2MH-06A	Metastatic
c6a8c3b8-d4ee-40e7-b9d4-c83002a60d66	e6baf5f6-0753-4f10-ae2d-1ed2c8eaf133.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A2JC	TCGA-D3-A2JC-06A	Metastatic
3f569818-79e0-48fd-a8d4-e5909d6d10dc	a7da5222-c4dd-44a8-9b4b-abba71dd1c07.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D3-A8GO	TCGA-D3-A8GO-06A	Metastatic
ab2bde6b-b2c7-4aa3-83af-01697decef6a	b32b38be-4f53-4aeb-a190-bfe2a048b9bb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-D9-A3Z4	TCGA-D9-A3Z4-01A	Primary Tumor
0c409808-2932-401f-91fc-22cbf435de08	277c1b56-fe35-4690-8efd-1e8c6cd04370.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A3AD	TCGA-EE-A3AD-06A	Metastatic
0e99154a-d83d-42d0-abce-02d73a0c15b9	59263847-1392-47d1-912c-d56c9da49e5c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-GN-A266	TCGA-GN-A266-06A	Metastatic
e0b91b55-0242-4f17-8037-beba12523c05	5c32b901-baff-4c78-89ea-b1a7ba3e5625.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-GF-A6C9	TCGA-GF-A6C9-06A	Metastatic
d5b0d5b3-a736-4ccb-8335-efd3673f4f8b	c15643a8-ed70-40ff-8379-b58cea01ad49.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-WE-AA9Y	TCGA-WE-AA9Y-06A	Metastatic
87b8cc40-8465-4b5d-a37d-f40eb4c00886	72bf36b2-fa31-4a8f-a324-463518fd8e2d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A181	TCGA-EE-A181-06A	Metastatic
fe106009-7b74-4e20-b240-001562d1081c	2117d7f3-ed36-4083-aa33-6a231a5ff4cd.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EB-A82C	TCGA-EB-A82C-01A	Primary Tumor
53cce68a-0155-4ab6-aac2-b61a95682695	62532090-07c1-4594-b38e-9d1b1df7a715.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-WE-A8K4	TCGA-WE-A8K4-01A	Primary Tumor
3ff709e9-b958-4bde-9a74-9c1a63c34d96	23a15223-f74b-4714-b62c-67a54d242652.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-FS-A1Z3	TCGA-FS-A1Z3-06A	Metastatic
7a0b0db5-9a8e-42c0-847e-f0c78350049e	08e27434-3936-4136-aad6-60be8846f50b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EB-A6L9	TCGA-EB-A6L9-06A	Metastatic
8b6a0ad3-7753-4134-87c3-accd32abe7b8	444e9b82-d8c5-41b8-a51b-45d9717fbce0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-ER-A19G	TCGA-ER-A19G-06A	Metastatic
0800390c-610b-4415-b978-3bd77f1827ac	d5adebe7-a953-4f66-91ba-898e84fea209.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EB-A5UL	TCGA-EB-A5UL-06A	Metastatic
